Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km)
405.01,medium density,single_storey,1,No,fenced,relatively new,35.71428571,25037.09286,4,1.774340804,0.883811323,3.635142747,0.344412405
1116.91,medium density,single_storey,1,No,walled,relatively new,64.28571429,82166.38571,4,1.765755293,0.895296357,3.617815162,0.34254393
413.23,medium density,single_storey,2,No,fenced,relatively new,35.71428571,25063.05,4,1.764910914,0.899735071,3.598665492,0.222196967
443.09,medium density,single_storey,1,No,walled,relatively new,57.14285714,35496.45714,3,1.516240963,1.14018613,3.72084801,0.061555322
408.22,medium density,single_storey,2,No,fenced,new,35.71428571,24540.25714,4,1.535641008,1.122572578,3.699467324,0.047183122
408.26,medium density,single_storey,2,No,walled,new,35.71428571,24541.51429,4,1.556449913,1.103197424,3.682849308,0.038091664
409.48,medium density,single_storey,1,No,walled,new,57.14285714,33269.67143,4,1.127364071,1.717924135,4.539559732,0.007916447
405.08,medium density,single_storey,2,No,fenced,new,35.71428571,24327.57143,4,1.076784001,1.788795471,4.57923056,0.078828443
423.1,medium density,single_storey,1,No,walled,new,35.71428571,24885.62857,5,0.991073025,1.819068783,4.522873216,0.142193001
428.68,medium density,single_storey,2,No,walled,new,28.57142857,22018.39286,4,0.981578989,1.811409009,4.499592006,0.152032832
414.62,medium density,single_storey,1,No,fenced,new,35.71428571,24561.64286,4,0.952949495,1.840527194,4.507465778,0.180002491
430.44,medium density,single_storey,2,No,walled,old,57.14285714,34286.17857,4,0.962603965,1.84902453,4.53197511,0.17198209
399.63,medium density,single_storey,1,No,walled,new,57.14285714,32464.99286,5,1.066135585,1.742647149,4.502290499,0.070705689
401.55,medium density,single_storey,1,No,walled,old,35.71428571,23846.45,3,1.056198759,1.735803987,4.47927427,0.089332964
405,medium density,single_storey,3,No,walled,established,35.71428571,23960.69286,3,1.032499015,1.745243875,4.462760501,0.116999041
413.29,medium density,single_storey,3,No,fenced,new,35.71428571,24189.55,4,1.007621551,1.720959599,4.382990408,0.189109726
413.1,medium density,single_storey,2,No,fenced,established,57.14285714,32881.45714,6,1.015784753,1.728601907,4.410319132,0.163075528
406.95,medium density,single_storey,2,No,fenced,established,35.71428571,35430.82143,4,1.090336489,1.669605602,4.418032744,0.120682285
408.23,medium density,single_storey,1,No,fenced,established,35.71428571,23846.56429,2,1.082780987,1.660816366,4.390979421,0.148480819
406.21,medium density,single_storey,3,No,fenced,established,35.71428571,23687.99286,4,1.124075779,1.634579592,4.406922853,0.128109846
413.1,medium density,single_storey,1,No,walled,established,57.14285714,32749.05,3,1.19473205,1.568852994,4.396888292,0.158185352
1117.91,medium density,single_storey,1,No,walled,old,64.28571429,80950.74286,4,1.186616067,1.559637667,4.36819839,0.180831371
415.22,medium density,single_storey,1,No,walled,old,35.71428571,23868.63571,4,1.026336995,1.743399017,4.451284128,0.128277721
412.83,medium density,single_storey,1,No,walled,old,35.71428571,23756.02857,3,1.80518311,1.060306804,4.156131073,0.210177809
406.92,medium density,single_storey,1,No,walled,relatively new,35.71428571,23518.85,2,1.837251299,1.090893927,4.179724044,0.175890331
420.95,medium density,single_storey,2,No,walled,old,35.71428571,23790.94286,4,1.831531372,1.076501615,4.180781564,0.186509217
425.49,medium density,single_storey,2,No,fenced,relatively new,35.71428571,23819.45714,3,1.848053659,1.072028333,4.204977749,0.1821781
435.4,medium density,single_storey,2,No,walled,relatively new,35.71428571,24065.59286,2,1.784335529,1.033481058,4.144866142,0.235964302
408.25,medium density,single_storey,1,No,fenced,new,35.71428571,22992.42143,3,1.77862904,1.01620254,4.147394128,0.24868667
410.44,medium density,single_storey,1,No,walled,established,35.71428571,23062.33571,4,1.775282886,1.033423063,4.133357499,0.241540262
405.01,medium density,single_storey,1,No,fenced,old,35.71428571,22766.57857,4,1.741513434,1.037720776,4.088160281,0.265530286
461.6,medium density,single_storey,1,No,fenced,old,28.57142857,21493.27143,4,1.800185969,0.986227965,4.191562193,0.264543806
413.09,medium density,single_storey,2,No,fenced,old,35.71428571,23053.07143,4,1.830078457,1.013919875,4.214775382,0.235944223
402.76,medium density,single_storey,1,No,fenced,relatively new,28.57142857,19804.89286,3,1.873223702,1.032254722,4.260876845,0.221331676
419.36,medium density,single_storey,1,No,walled,relatively new,35.71428571,23243.59286,3,0.902961128,1.89072788,4.520106585,0.230772731
402.36,medium density,single_storey,2,No,walled,old,35.71428571,22593.27143,4,0.959630783,1.703516844,4.237925174,0.293754814
420.09,medium density,single_storey,2,No,walled,old,35.71428571,23158.37857,5,1.552411257,0.742506117,2.871299175,1.29524963
412.8,medium density,single_storey,2,No,fenced,old,35.71428571,22866.93571,5,1.527573426,0.745859164,2.858371781,1.331588676
401.79,medium density,single_storey,3,No,walled,old,35.71428571,22316.57143,4,1.512291634,0.747323854,2.851618754,0.10221724
420.09,medium density,single_storey,1,No,fenced,old,35.71428571,22943.55,4,1.483320565,0.759141383,2.834254121,0.656601314
417.63,medium density,single_storey,1,No,fenced,old,57.14285714,28810.34286,3,1.445665579,0.774161982,2.815530713,0.614061239
408.17,medium density,single_storey,1,No,fenced,old,35.71428571,22474.08571,5,1.424256346,0.786789758,2.803385554,0.595743478
595.18,medium density,single_storey,1,No,walled,relatively new,64.28571429,46124.90714,5,1.404317731,0.799549503,2.792639983,0.578089199
409.86,medium density,single_storey,2,No,fenced,relatively new,35.71428571,22444.02857,4,1.38565129,0.81239751,2.783486788,0.559967779
404.93,medium density,single_storey,1,No,walled,old,35.71428571,22202.25714,4,1.377298896,0.819090014,2.778554985,0.554741893
400,medium density,single_storey,1,No,walled,established,35.71428571,21973.51429,4,1.364153173,0.829353733,2.772814255,0.541091027
405,medium density,single_storey,1,No,fenced,established,35.71428571,22100.67143,3,1.351676455,0.840009879,2.767875895,0.527412908
417.65,medium density,single_storey,1,No,walled,established,57.14285714,31478.69286,4,1.342639959,0.848540042,2.769330129,0.503697909
412.77,medium density,single_storey,2,No,walled,relatively new,35.71428571,22338.88571,4,1.331678196,0.860264794,2.76393932,0.496354396
417.63,medium density,single_storey,1,No,walled,relatively new,57.14285714,31428.30714,3,1.335422032,0.857244227,2.770292241,0.486169302
438.21,medium density,single_storey,1,No,walled,relatively new,57.14285714,32601.38571,4,1.334303765,0.85935333,2.772090477,0.478984501
401.98,medium density,single_storey,1,No,fenced,relatively new,35.71428571,21905.47143,3,1.382557301,0.809172019,2.811642162,0.467518462
410.94,medium density,single_storey,1,No,fenced,relatively new,35.71428571,22172.68571,4,1.409603357,0.781885218,2.836228264,0.456374631
453.55,medium density,single_storey,2,No,walled,relatively new,35.71428571,23675.2,2,1.425499534,0.765881798,2.841214958,0.48114859
420.1,medium density,single_storey,1,No,fenced,relatively new,35.71428571,22473.02857,4,1.441236201,0.752567268,2.846928713,0.504544076
606,medium density,single_storey,1,No,walled,relatively new,57.14285714,42085.35,4,1.462402267,0.734320969,2.861098626,0.516519498
415.24,medium density,single_storey,1,No,walled,relatively new,35.71428571,22251.15,4,1.478858022,0.723761902,2.867905846,0.540478146
417.6,medium density,single_storey,1,No,walled,relatively new,57.14285714,31272.5,4,1.497096633,0.712836913,2.877068492,0.562577787
420.94,medium density,single_storey,4,No,fenced,old,35.71428571,22432.46429,3,1.517202325,0.702570598,2.887348221,0.047120564
423.58,medium density,single_storey,3,No,walled,old,57.14285714,31586.52857,4,1.538446731,0.691236516,2.90029503,0.029289796
413.15,medium density,single_storey,2,No,fenced,old,35.71428571,22112.35,3,1.557952067,0.685604599,2.909698774,0.04414179
402.85,medium density,single_storey,1,No,fenced,old,28.57142857,18773.97143,5,1.583429972,0.67546284,2.92561078,0.072130723
410.94,medium density,single_storey,1,No,fenced,old,35.71428571,21927.69286,4,1.602237466,0.673712237,2.934739491,0.103210097
417.19,medium density,single_storey,1,No,walled,relatively new,57.14285714,31042.77143,2,1.625034612,0.66761374,2.949234273,0.132144962
594.93,medium density,single_storey,2,No,walled,relatively new,64.28571429,45444.31429,3,1.648619355,0.66869936,2.961297636,1.211950273
409.57,medium density,single_storey,1,No,fenced,relatively new,57.14285714,30560.07857,4,1.696032401,0.6053155,3.020036314,0.171049076
418.79,medium density,single_storey,1,No,fenced,new,28.57142857,19056.46429,2,1.67303008,0.60590241,3.007328988,0.135929216
408.23,medium density,single_storey,1,No,fenced,new,35.71428571,21659.35,5,1.654511121,0.607272177,2.997616996,0.106976225
412.83,medium density,single_storey,1,No,fenced,new,57.14285714,30628.97143,4,1.632763312,0.611339294,2.986089511,0.27796874
405.02,medium density,single_storey,3,No,fenced,established,57.14285714,30142.70714,2,1.613784683,0.617787659,2.975374947,0.096712561
412.73,medium density,single_storey,1,No,fenced,established,57.14285714,30582.37857,4,1.590454987,0.629186079,2.961188463,0.104417691
402.34,medium density,single_storey,1,No,walled,old,35.71428571,21339.65714,4,1.569349143,0.640222586,2.949479973,0.120487045
408.23,medium density,single_storey,1,No,fenced,old,35.71428571,21536.95,2,1.552152193,0.650253619,2.940658945,0.515865256
409.81,medium density,single_storey,1,No,fenced,old,35.71428571,21587.62857,4,1.534365348,0.662531945,2.931364583,0.492213094
602.22,medium density,single_storey,1,No,walled,established,28.57142857,21992.61429,4,1.516262682,0.676577495,2.92279027,0.465768807
417.59,medium density,single_storey,2,No,walled,established,57.14285714,30774.12143,3,1.49349822,0.69792288,2.90674502,0.452428982
402.38,medium density,single_storey,1,No,walled,established,35.71428571,21274.42857,4,1.488224512,0.702881396,2.904802976,0.443381286
405.96,medium density,single_storey,2,No,fenced,established,35.71428571,21392.65,3,1.476439159,0.714774033,2.89833877,0.431028111
417.63,medium density,single_storey,1,No,fenced,established,57.14285714,30750.41429,6,1.507072413,0.686977267,2.938079389,0.381429767
435.44,medium density,single_storey,1,No,fenced,established,35.71428571,22410.38571,4,1.480022752,0.716004248,2.915970155,0.379282905
416.26,medium density,single_storey,1,No,fenced,old,57.14285714,30640.59286,4,1.386497596,0.817882948,2.837613423,0.398817524
415.22,medium density,single_storey,1,No,walled,old,35.71428571,21640.17143,3,1.333795338,0.877467279,2.793887716,0.421405694
420.84,medium density,single_storey,2,No,walled,old,35.71428571,21810.35,4,1.358438907,0.873997234,2.83038876,0.372255652
412.83,medium density,single_storey,2,No,walled,old,35.71428571,21511.44286,4,1.381421805,0.845234519,2.84899058,0.359883043
413.58,medium density,single_storey,3,No,walled,old,35.71428571,21533.55714,6,1.412602636,0.809030931,2.875483256,0.343285438
413.51,medium density,single_storey,1,No,fenced,old,35.71428571,21524.15714,4,1.439154314,0.777834181,2.897590497,0.333219271
424.11,medium density,single_storey,1,No,walled,old,35.71428571,21901.44286,3,1.468057416,0.743867384,2.921322712,0.326768599
417.62,medium density,single_storey,1,No,fenced,established,57.14285714,30608.88571,4,1.494377033,0.713553282,2.943058312,0.323800691
417.64,medium density,single_storey,1,No,fenced,established,57.14285714,30594.57857,6,1.554268561,0.637517133,2.976796407,0.391039202
417.61,medium density,single_storey,1,No,walled,established,57.14285714,30566.11429,5,1.573668801,0.617439873,2.987423875,0.417616465
420.92,medium density,single_storey,1,No,walled,established,35.71428571,21714.30714,2,1.589149278,0.603558227,2.994270619,0.445668985
415.17,medium density,single_storey,2,No,fenced,relatively new,35.71428571,21446.04286,5,1.6077624,0.588093516,3.005354899,0.469207221
400.04,medium density,single_storey,1,No,walled,relatively new,35.71428571,20871.25,3,1.626414457,0.575804262,3.014513341,0.50041244
423.82,medium density,single_storey,1,No,fenced,relatively new,35.71428571,21720.36429,4,1.643474445,0.565165452,3.024501161,0.52338579
415.24,medium density,single_storey,2,No,walled,relatively new,35.71428571,33270.20714,2,1.665653648,0.554027541,3.037096476,0.554987227
408.22,medium density,single_storey,1,No,fenced,relatively new,35.71428571,21145.01429,5,1.683154666,0.547562693,3.046741026,0.120251765
410.36,medium density,single_storey,1,No,fenced,relatively new,57.14285714,29976.3,2,1.70912538,0.537685208,3.063149621,0.146249227
445.43,medium density,single_storey,1,No,walled,relatively new,57.14285714,31974.27857,3,1.728105713,0.535483585,3.073413579,1.216652121
600.26,medium density,single_storey,1,No,walled,relatively new,64.28571429,45101.31429,6,1.745940464,0.538950748,3.08126714,1.183650153
401.77,medium density,single_storey,1,No,walled,relatively new,35.71428571,20856.75714,4,1.741991793,0.603101889,3.04902191,0.0873908
450.24,medium density,single_storey,1,No,fenced,old,57.14285714,32197.23571,4,1.763750858,0.605792251,3.062248217,0.058829568
400.11,medium density,single_storey,1,No,walled,old,35.71428571,20745.30714,3,1.811704368,0.614234807,3.092747223,0.027420535
411.98,medium density,single_storey,2,No,fenced,old,35.71428571,21152.3,3,1.897686037,0.587108847,3.169292047,0.087351509
417.23,medium density,single_storey,1,No,fenced,old,57.14285714,30275.17143,4,1.978074389,0.526433656,3.256848287,0.10712659
405,medium density,single_storey,1,No,fenced,old,35.71428571,20894.19286,3,1.932010103,0.497396399,3.228664355,0.980799426
424.77,medium density,single_storey,3,No,fenced,old,28.57142857,30667.72857,3,1.845462608,0.466034784,3.17597788,0.079279046
412.02,medium density,single_storey,1,No,walled,old,28.57142857,18169.32857,5,1.801497838,0.467814106,3.147638832,1.173196498
420.92,medium density,single_storey,1,No,walled,old,35.71428571,21428.66429,4,1.777064791,0.472885372,3.131876944,0.131625116
410.4,medium density,single_storey,1,No,walled,old,57.14285714,29806.9,4,1.757516005,0.476848567,3.120590022,0.146208816
402.04,medium density,single_storey,2,No,fenced,old,35.71428571,20708.19286,4,1.741063514,0.47890099,3.11333165,0.163746251
401.77,medium density,single_storey,2,No,fenced,old,35.71428571,20698.40714,3,1.721397579,0.488545666,3.101430175,0.188195807
408.52,medium density,single_storey,1,No,fenced,old,35.71428571,20937.72143,5,1.699972547,0.500986477,3.089100616,0.218533963
492.26,medium density,single_storey,2,No,fenced,old,57.14285714,34443.01429,5,1.68455761,0.510568265,3.082220757,0.458856042
419.22,medium density,single_storey,1,No,walled,old,35.71428571,30257.07143,2,1.663441384,0.528795432,3.068299478,0.432626543
411.95,medium density,single_storey,2,No,fenced,old,35.71428571,20987.37857,2,1.647014809,0.544070975,3.058950864,0.406741623
396.66,medium density,single_storey,1,No,walled,established,57.14285714,28930.83571,2,1.629378484,0.562506997,3.049479697,0.376922302
401.49,medium density,single_storey,1,No,fenced,established,57.14285714,29195.26429,4,1.611672253,0.582275356,3.037987516,0.355696156
417.61,medium density,single_storey,1,No,walled,established,57.14285714,30099.63571,4,1.587203363,0.634172996,3.039876182,0.250886045
